Frequency (Hz)	Level (dB)
1645.944214	-59.865749
1647.290039	-59.570969
1648.635864	-59.303158
1649.981689	-59.047337
1651.327515	-58.794628
1652.673340	-58.558350
1654.019165	-58.344200
1655.364990	-58.151218
1656.710815	-57.968826
1658.056641	-57.808853
1659.402466	-57.666248
1660.748291	-57.535484
1662.094116	-57.424389
1663.439941	-57.330402
1664.785767	-57.240795
1666.131592	-57.175014
1667.477417	-57.126106
1668.823242	-57.088024
1670.169067	-57.059883
1671.514893	-57.037979
1672.860718	-57.020622
1674.206543	-57.003880
1675.552368	-57.000404
1676.898193	-56.994080
1678.244019	-56.985756
1679.589844	-56.961456
1680.935669	-56.910954
1682.281494	-56.843807
1683.627319	-56.739796
1684.973145	-56.601818
1686.318970	-56.423340
1687.664795	-56.188667
1689.010620	-55.912918
1690.356445	-55.582478
1691.702271	-55.209976
1693.048096	-54.770008
1694.393921	-54.303276
1695.739746	-53.809383
1697.085571	-53.268627
1698.431396	-52.713737
1699.777222	-52.130589
1701.123047	-51.538113
1702.468872	-50.945564
1703.814697	-50.357723
1705.160522	-49.774899
1706.506348	-49.194382
1707.852173	-48.627670
1709.197998	-48.084522
1710.543823	-47.570477
1711.889648	-47.091999
1713.235474	-46.653820
1714.581299	-46.267933
1715.927124	-45.947182
1717.272949	-45.692474
1718.618774	-45.511013
1719.964600	-45.415749
1721.310425	-45.408714
1722.656250	-45.484081
1724.002075	-45.642654
1725.347900	-45.884457
1726.693726	-46.203014
1728.039551	-46.578327
1729.385376	-47.003864
1730.731201	-47.478260
1732.077026	-47.985790
1733.422852	-48.519764
1734.768677	-49.069263
1736.114502	-49.636845
1737.460327	-50.207851
1738.806152	-50.779243
1740.151978	-51.345142
1741.497803	-51.889557
1742.843628	-52.408154
1744.189453	-52.910461
1745.535278	-53.378403
1746.881104	-53.802887
1748.226929	-54.181202
1749.572754	-54.520050
1750.918579	-54.799965
1752.264404	-55.042286
1753.610229	-55.232300
1754.956055	-55.368423
1756.301880	-55.483711
1757.647705	-55.573204
1758.993530	-55.625935
1760.339355	-55.661469
1761.685181	-55.674480
1763.031006	-55.689205
1764.376831	-55.703415
1765.722656	-55.713001
1767.068481	-55.727524
1768.414307	-55.741142
1769.760132	-55.767281
1771.105957	-55.803963
1772.451782	-55.853134
1773.797607	-55.921333
1775.143433	-56.014362
1776.489258	-56.107243
1777.835083	-56.187664
1779.180908	-56.296303
1780.526733	-56.434952
1781.872559	-56.582058
1783.218384	-56.748985
1784.564209	-56.933426
1785.910034	-57.130348
1787.255859	-57.345406
1788.601685	-57.578629
1789.947510	-57.826515
1791.293335	-58.086338
1792.639160	-58.359467
1793.984985	-58.640488
1795.330811	-58.932335
1796.676636	-59.234230
1798.022461	-59.533566
1799.368286	-59.842636
1800.714111	-60.137878
1802.059937	-60.436535
1803.405762	-60.727036
1804.751587	-60.997684
1806.097412	-61.240231
1807.443237	-61.455788
1808.789062	-61.629635
1810.134888	-61.765045
1811.480713	-61.860661
1812.826538	-61.920105
1814.172363	-61.936718
1815.518188	-61.894726
1816.864014	-61.817360
1818.209839	-61.713276
1819.555664	-61.598713
1820.901489	-61.466213
1822.247314	-61.297813
1823.593140	-61.152313
1824.938965	-60.988663
1826.284790	-60.831055
1827.630615	-60.663300
1828.976440	-60.512070
1830.322266	-60.388023
1831.668091	-60.255741
1833.013916	-60.140560
1834.359741	-60.054737
1835.705566	-59.975922
1837.051392	-59.909821
1838.397217	-59.866199
1839.743042	-59.842354
1841.088867	-59.836899
1842.434692	-59.845852
1843.780518	-59.882164
1845.126343	-59.939934
1846.472168	-60.005413
1847.817993	-60.088558
1849.163818	-60.190861
1850.509644	-60.302250
1851.855469	-60.435326
1853.201294	-60.582256
1854.547119	-60.740974
1855.892944	-60.927509
1857.238770	-61.126144
1858.584595	-61.309338
1859.930420	-61.516785
1861.276245	-61.735310
1862.622070	-61.922028
1863.967896	-62.126358
1865.313721	-62.306038
1866.659546	-62.459999
1868.005371	-62.599239
1869.351196	-62.711132
1870.697021	-62.768791
1872.042847	-62.784470
1873.388672	-62.777473
1874.734497	-62.716061
1876.080322	-62.611217
1877.426147	-62.479168
1878.771973	-62.305683
1880.117798	-62.101204
1881.463623	-61.889462
1882.809448	-61.647945
1884.155273	-61.398190
1885.501099	-61.146313
1886.846924	-60.890598
1888.192749	-60.636482
1889.538574	-60.394913
1890.884399	-60.164417
1892.230225	-59.944435
1893.576050	-59.738476
1894.921875	-59.550056
1896.267700	-59.375237
1897.613525	-59.208614
1898.959351	-59.067314
1900.305176	-58.944832
1901.651001	-58.835724
1902.996826	-58.746849
1904.342651	-58.682819
1905.688477	-58.638424
1907.034302	-58.607670
1908.380127	-58.593250
1909.725952	-58.592400
1911.071777	-58.616547
1912.417603	-58.654358
1913.763428	-58.697769
1915.109253	-58.764301
1916.455078	-58.844772
1917.800903	-58.950081
1919.146729	-59.060089
1920.492554	-59.153645
1921.838379	-59.269485
1923.184204	-59.387367
1924.530029	-59.474907
1925.875854	-59.572014
1927.221680	-59.653847
1928.567505	-59.701767
1929.913330	-59.726650
1931.259155	-59.708298
1932.604980	-59.664829
1933.950806	-59.577267
1935.296631	-59.436123
1936.642456	-59.243656
1937.988281	-59.043243
1939.334106	-58.771271
1940.679932	-58.468670
1942.025757	-58.147392
1943.371582	-57.804111
1944.717407	-57.445751
1946.063232	-57.080883
1947.409058	-56.711884
1948.754883	-56.332123
1950.100708	-55.957909
1951.446533	-55.592121
1952.792358	-55.227913
1954.138184	-54.882980
1955.484009	-54.551689
1956.829834	-54.224327
1958.175659	-53.909851
1959.521484	-53.607616
1960.867310	-53.326050
1962.213135	-53.059540
1963.558960	-52.803715
1964.904785	-52.564693
1966.250610	-52.338406
1967.596436	-52.124100
1968.942261	-51.928055
1970.288086	-51.746162
1971.633911	-51.574173
1972.979736	-51.412941
1974.325562	-51.263393
1975.671387	-51.126122
1977.017212	-50.990997
1978.363037	-50.867504
1979.708862	-50.750751
1981.054688	-50.630428
1982.400513	-50.511471
1983.746338	-50.380844
1985.092163	-50.245621
1986.437988	-50.089714
1987.783813	-49.920006
1989.129639	-49.725124
1990.475464	-49.495274
1991.821289	-49.226604
1993.167114	-48.917549
1994.512939	-48.563396
1995.858765	-48.166065
1997.204590	-47.738663
1998.550415	-47.288223
1999.896240	-46.816647
2001.242065	-46.352104
2002.587891	-45.902657
2003.933716	-45.484585
2005.279541	-45.118221
2006.625366	-44.814705
2007.971191	-44.574829
2009.317017	-44.414322
2010.662842	-44.328934
2012.008667	-44.311352
2013.354492	-44.362957
2014.700317	-44.471088
2016.046143	-44.624599
2017.391968	-44.819759
2018.737793	-45.054417
2020.083618	-45.320015
2021.429443	-45.611229
2022.775269	-45.922714
2024.121094	-46.250824
2025.466919	-46.593033
2026.812744	-46.947239
2028.158569	-47.315739
2029.504395	-47.696949
2030.850220	-48.090633
2032.196045	-48.493511
2033.541870	-48.901806
2034.887695	-49.323849
2036.233521	-49.757175
2037.579346	-50.195881
2038.925171	-50.638214
2040.270996	-51.087791
2041.616821	-51.542072
2042.962646	-51.991333
2044.308472	-52.442226
2045.654297	-52.897686
2047.000122	-53.326256
2048.345947	-53.745083
2049.691772	-54.152931
2051.037598	-54.517338
2052.383423	-54.864845
2053.729248	-55.178925
2055.075073	-55.434162
2056.420898	-55.651482
2057.766724	-55.827560
2059.112549	-55.956375
2060.458374	-56.046757
2061.804199	-56.080009
2063.150024	-56.092243
2064.495850	-56.080574
2065.841675	-56.036034
2067.187500	-55.976830
2068.533325	-55.904083
2069.879150	-55.830490
2071.224976	-55.751221
2072.570801	-55.675793
2073.916626	-55.604252
2075.262451	-55.549755
2076.608276	-55.498718
2077.954102	-55.457291
2079.299927	-55.432499
2080.645752	-55.423031
2081.991577	-55.427319
2083.337402	-55.449615
2084.683228	-55.489975
2086.029053	-55.544964
2087.374878	-55.616337
2088.720703	-55.706627
2090.066528	-55.813652
2091.412354	-55.934776
2092.758179	-56.080322
2094.104004	-56.247120
2095.449829	-56.428032
2096.795654	-56.617424
2098.141479	-56.825596
2099.487305	-57.053093
2100.833130	-57.284348
2102.178955	-57.526428
2103.524780	-57.776356
2104.870605	-58.040558
2106.216431	-58.310970
2107.562256	-58.571663
2108.908081	-58.829510
2110.253906	-59.066032
2111.599731	-59.301109
2112.945557	-59.505314
2114.291382	-59.666702
2115.637207	-59.802601
2116.983032	-59.911797
2118.328857	-59.972496
2119.674683	-59.977856
2121.020508	-59.954044
2122.366333	-59.893425
2123.712158	-59.784084
2125.057983	-59.653934
2126.403809	-59.497101
2127.749634	-59.319405
2129.095459	-59.135166
2130.441284	-58.938168
2131.787109	-58.731953
2133.132935	-58.537697
2134.478760	-58.349487
2135.824585	-58.166527
2137.170410	-57.998569
2138.516235	-57.841621
2139.862061	-57.700005
2141.207886	-57.572166
2142.553711	-57.459885
2143.899536	-57.366512
2145.245361	-57.292835
2146.591187	-57.239914
2147.937012	-57.202694
2149.282837	-57.183754
2150.628662	-57.186573
2151.974487	-57.206684
2153.320312	-57.238632
2154.666138	-57.290066
2156.011963	-57.368637
2157.357788	-57.460957
2158.703613	-57.567295
2160.049438	-57.685829
2161.395264	-57.820320
2162.741089	-57.969551
2164.086914	-58.131184
2165.432739	-58.304184
2166.778564	-58.475830
2168.124390	-58.643585
2169.470215	-58.820377
2170.816040	-58.980446
2172.161865	-59.137405
2173.507690	-59.263588
2174.853516	-59.367970
2176.199341	-59.442783
2177.545166	-59.489384
2178.890991	-59.473476
2180.236816	-59.426411
2181.582642	-59.346756
2182.928467	-59.206886
2184.274292	-59.044132
2185.620117	-58.823299
2186.965942	-58.599644
2188.311768	-58.343548
2189.657593	-58.074303
2191.003418	-57.795094
2192.349243	-57.510792
2193.695068	-57.223061
2195.040894	-56.949360
2196.386719	-56.672516
2197.732544	-56.409649
2199.078369	-56.148243
2200.424194	-55.902561
2201.770020	-55.678379
2203.115845	-55.465279
2204.461670	-55.264587
2205.807495	-55.087002
2207.153320	-54.927799
2208.499146	-54.786530
2209.844971	-54.664310
2211.190796	-54.558178
2212.536621	-54.469456
2213.882446	-54.391438
2215.228271	-54.329235
2216.574097	-54.289040
2217.919922	-54.266972
2219.265747	-54.262970
2220.611572	-54.270264
2221.957397	-54.289257
2223.303223	-54.323116
2224.649048	-54.371441
2225.994873	-54.424915
2227.340698	-54.481335
2228.686523	-54.538143
2230.032349	-54.598812
2231.378174	-54.634480
2232.723999	-54.673519
2234.069824	-54.694000
2235.415649	-54.689079
2236.761475	-54.647148
2238.107300	-54.570583
2239.453125	-54.458702
2240.798950	-54.296585
2242.144775	-54.086231
2243.490601	-53.826538
2244.836426	-53.535580
2246.182251	-53.183414
2247.528076	-52.816975
2248.873901	-52.419102
2250.219727	-51.983513
2251.565552	-51.531494
2252.911377	-51.081249
2254.257202	-50.615490
2255.603027	-50.136650
2256.948853	-49.672241
2258.294678	-49.206341
2259.640503	-48.744656
2260.986328	-48.291096
2262.332153	-47.842224
2263.677979	-47.404167
2265.023804	-46.980003
2266.369629	-46.564323
2267.715454	-46.161827
2269.061279	-45.776752
2270.407104	-45.400227
2271.752930	-45.035122
2273.098755	-44.690773
2274.444580	-44.364025
2275.790405	-44.052189
2277.136230	-43.759773
2278.482056	-43.491085
2279.827881	-43.250477
2281.173706	-43.038143
2282.519531	-42.857330
2283.865356	-42.718071
2285.211182	-42.615398
2286.557007	-42.552807
2287.902832	-42.546757
2289.248657	-42.590496
2290.594482	-42.686066
2291.940308	-42.831135
2293.286133	-43.018684
2294.631958	-43.252468
2295.977783	-43.516979
2297.323608	-43.803123
2298.669434	-44.118874
2300.015259	-44.425850
2301.361084	-44.733875
2302.706909	-45.033035
2304.052734	-45.303013
2305.398560	-45.558723
2306.744385	-45.788460
2308.090210	-46.002953
2309.436035	-46.185989
2310.781860	-46.349304
2312.127686	-46.491608
2313.473511	-46.632088
2314.819336	-46.753372
2316.165161	-46.871029
2317.510986	-46.985691
2318.856812	-47.102814
2320.202637	-47.219101
2321.548462	-47.337574
2322.894287	-47.464806
2324.240112	-47.601910
2325.585938	-47.744404
2326.931763	-47.894169
2328.277588	-48.060051
2329.623413	-48.238266
2330.969238	-48.427471
2332.315063	-48.628929
2333.660889	-48.840153
2335.006714	-49.067833
2336.352539	-49.312817
2337.698364	-49.565044
2339.044189	-49.826309
2340.390015	-50.113510
2341.735840	-50.412132
2343.081665	-50.718578
2344.427490	-51.038227
2345.773315	-51.371685
2347.119141	-51.707371
2348.464966	-52.049278
2349.810791	-52.404545
2351.156616	-52.755440
2352.502441	-53.107052
2353.848267	-53.448566
2355.194092	-53.782131
2356.539917	-54.097851
2357.885742	-54.384537
2359.231567	-54.658321
2360.577393	-54.879700
2361.923218	-55.076431
2363.269043	-55.213894
2364.614868	-55.326645
2365.960693	-55.384884
2367.306519	-55.408443
2368.652344	-55.385075
2369.998169	-55.334133
2371.343994	-55.253025
2372.689819	-55.149673
2374.035645	-55.028759
2375.381470	-54.902229
2376.727295	-54.772686
2378.073120	-54.636868
2379.418945	-54.506695
2380.764771	-54.389351
2382.110596	-54.276115
2383.456421	-54.180298
2384.802246	-54.095299
2386.148071	-54.021023
2387.493896	-53.964504
2388.839722	-53.926586
2390.185547	-53.901188
2391.531372	-53.895523
2392.877197	-53.908352
2394.223022	-53.941467
2395.568848	-53.994793
2396.914673	-54.064781
2398.260498	-54.148125
2399.606323	-54.251244
2400.952148	-54.376686
2402.297974	-54.520916
2403.643799	-54.679157
2404.989624	-54.851299
2406.335449	-55.037701
2407.681274	-55.240410
2409.027100	-55.454151
2410.372925	-55.673363
2411.718750	-55.901505
2413.064575	-56.136265
2414.410400	-56.364979
2415.756226	-56.588684
2417.102051	-56.797512
2418.447876	-56.995029
2419.793701	-57.168652
2421.139526	-57.319176
2422.485352	-57.422119
2423.831177	-57.493843
2425.177002	-57.523930
2426.522827	-57.514278
2427.868652	-57.461143
2429.214478	-57.365601
2430.560303	-57.225193
2431.906128	-57.066521
2433.251953	-56.875294
2434.597778	-56.679348
2435.943604	-56.465881
2437.289429	-56.239643
2438.635254	-56.006187
2439.981079	-55.785202
2441.326904	-55.568821
2442.672729	-55.355839
2444.018555	-55.161476
2445.364380	-54.978790
2446.710205	-54.805016
2448.056030	-54.650475
2449.401855	-54.516747
2450.747681	-54.395821
2452.093506	-54.293762
2453.439331	-54.208267
2454.785156	-54.138859
2456.130981	-54.092030
2457.476807	-54.062248
2458.822632	-54.051754
2460.168457	-54.062031
2461.514282	-54.090893
2462.860107	-54.132702
2464.205933	-54.189007
2465.551758	-54.266544
2466.897583	-54.362545
2468.243408	-54.471317
2469.589233	-54.590561
2470.935059	-54.722466
2472.280884	-54.859066
2473.626709	-55.000111
2474.972534	-55.148457
2476.318359	-55.293388
2477.664185	-55.415085
2479.010010	-55.541683
2480.355835	-55.636730
2481.701660	-55.707722
2483.047485	-55.748039
2484.393311	-55.757172
2485.739136	-55.717934
2487.084961	-55.643345
2488.430786	-55.519753
2489.776611	-55.352951
2491.122437	-55.149403
2492.468262	-54.906384
2493.814087	-54.639339
2495.159912	-54.352909
2496.505737	-54.044075
2497.851562	-53.728752
2499.197388	-53.407276
2500.543213	-53.081985
2501.889038	-52.759850
2503.234863	-52.442337
2504.580688	-52.138027
2505.926514	-51.838459
2507.272339	-51.558121
2508.618164	-51.286839
2509.963989	-51.030411
2511.309814	-50.787457
2512.655640	-50.562393
2514.001465	-50.358822
2515.347290	-50.169266
2516.693115	-49.991707
2518.038940	-49.831562
2519.384766	-49.692070
2520.730591	-49.568260
2522.076416	-49.460922
2523.422241	-49.369514
2524.768066	-49.293270
2526.113892	-49.231918
2527.459717	-49.179081
2528.805542	-49.142090
2530.151367	-49.115822
2531.497192	-49.099735
2532.843018	-49.083488
2534.188843	-49.077572
2535.534668	-49.066757
2536.880493	-49.052174
2538.226318	-49.034817
2539.572144	-48.996391
2540.917969	-48.928257
2542.263794	-48.845345
2543.609619	-48.725883
2544.955444	-48.562374
2546.301270	-48.350910
2547.647095	-48.088993
2548.992920	-47.793484
2550.338745	-47.438923
2551.684570	-47.033974
2553.030396	-46.591042
2554.376221	-46.107567
2555.722046	-45.609421
2557.067871	-45.069027
2558.413696	-44.511833
2559.759521	-43.956367
2561.105347	-43.397900
2562.451172	-42.830547
2563.796997	-42.279705
2565.142822	-41.748165
2566.488647	-41.234867
2567.834473	-40.739845
2569.180298	-40.281075
2570.526123	-39.866245
2571.871948	-39.493568
2573.217773	-39.178093
2574.563599	-38.922001
2575.909424	-38.727066
2577.255249	-38.601673
2578.601074	-38.550327
2579.946899	-38.572369
2581.292725	-38.664673
2582.638550	-38.824688
2583.984375	-39.052856
2585.330200	-39.338108
2586.676025	-39.670589
2588.021851	-40.054638
2589.367676	-40.477299
2590.713501	-40.931263
2592.059326	-41.410172
2593.405151	-41.908005
2594.750977	-42.419289
2596.096802	-42.935471
2597.442627	-43.464939
2598.788452	-43.986530
2600.134277	-44.494129
2601.480103	-44.979118
2602.825928	-45.452084
2604.171753	-45.895908
2605.517578	-46.308102
2606.863403	-46.660984
2608.209229	-46.987698
2609.555054	-47.268833
2610.900879	-47.494625
2612.246704	-47.669674
2613.592529	-47.813259
2614.938354	-47.916809
2616.284180	-47.984646
2617.630005	-48.031784
2618.975830	-48.049866
2620.321655	-48.051628
2621.667480	-48.047211
2623.013306	-48.045238
2624.359131	-48.034889
2625.704956	-48.027908
2627.050781	-48.026146
2628.396606	-48.032200
2629.742432	-48.049629
2631.088257	-48.078159
2632.434082	-48.114784
2633.779907	-48.166859
2635.125732	-48.237404
2636.471558	-48.324291
2637.817383	-48.424652
2639.163208	-48.538372
2640.509033	-48.671043
2641.854858	-48.822571
2643.200684	-48.987465
2644.546509	-49.169308
2645.892334	-49.367245
2647.238159	-49.581703
2648.583984	-49.811455
2649.929810	-50.055138
2651.275635	-50.320267
2652.621460	-50.590176
2653.967285	-50.872768
2655.313110	-51.161507
2656.658936	-51.460102
2658.004761	-51.759342
2659.350586	-52.055958
2660.696411	-52.353897
2662.042236	-52.648857
2663.388062	-52.918419
2664.733887	-53.157749
2666.079712	-53.380962
2667.425537	-53.577438
2668.771362	-53.724659
2670.117188	-53.830475
2671.463013	-53.891026
2672.808838	-53.926170
2674.154663	-53.902691
2675.500488	-53.846851
2676.846313	-53.760082
2678.192139	-53.646969
2679.537964	-53.511269
2680.883789	-53.358791
2682.229614	-53.194679
2683.575439	-53.029045
2684.921265	-52.862862
2686.267090	-52.705177
2687.612915	-52.551754
2688.958740	-52.407017
2690.304565	-52.272636
2691.650391	-52.155685
2692.996216	-52.052692
2694.342041	-51.966194
2695.687866	-51.898685
2697.033691	-51.847717
2698.379517	-51.814270
2699.725342	-51.797150
2701.071167	-51.800228
2702.416992	-51.822731
2703.762817	-51.863720
2705.108643	-51.922150
2706.454468	-51.999271
2707.800293	-52.093990
2709.146118	-52.207394
2710.491943	-52.339363
2711.837769	-52.489273
2713.183594	-52.651329
2714.529419	-52.822926
2715.875244	-53.005974
2717.221069	-53.198578
2718.566895	-53.399208
2719.912720	-53.607803
2721.258545	-53.814510
2722.604370	-54.010822
2723.950195	-54.204079
2725.296021	-54.367619
2726.641846	-54.512840
2727.987671	-54.633720
2729.333496	-54.717400
2730.679321	-54.758625
2732.025146	-54.764206
2733.370972	-54.727577
2734.716797	-54.644890
2736.062622	-54.528137
2737.408447	-54.365963
2738.754272	-54.180954
2740.100098	-53.971367
2741.445923	-53.737801
2742.791748	-53.497978
2744.137573	-53.247643
2745.483398	-52.989315
2746.829224	-52.740154
2748.175049	-52.501633
2749.520874	-52.265900
2750.866699	-52.040253
2752.212524	-51.827435
2753.558350	-51.631195
2754.904175	-51.447697
2756.250000	-51.279797
2757.595825	-51.134514
2758.941650	-51.008118
2760.287476	-50.895824
2761.633301	-50.800751
2762.979126	-50.724121
2764.324951	-50.664337
2765.670776	-50.627434
2767.016602	-50.607025
2768.362427	-50.602879
2769.708252	-50.617855
2771.054077	-50.650707
2772.399902	-50.697777
2773.745728	-50.761322
2775.091553	-50.838348
2776.437378	-50.928097
2777.783203	-51.031803
2779.129028	-51.139046
2780.474854	-51.244202
2781.820679	-51.354389
2783.166504	-51.466839
2784.512329	-51.563656
2785.858154	-51.648621
2787.203979	-51.711796
2788.549805	-51.751415
2789.895630	-51.750740
2791.241455	-51.728050
2792.587280	-51.646122
2793.933105	-51.525990
2795.278931	-51.371868
2796.624756	-51.177029
2797.970581	-50.910236
2799.316406	-50.642200
2800.662231	-50.332962
2802.008057	-49.997356
2803.353882	-49.646988
2804.699707	-49.280506
2806.045532	-48.911526
2807.391357	-48.542271
2808.737183	-48.167835
2810.083008	-47.802498
2811.428833	-47.446156
2812.774658	-47.097515
2814.120483	-46.760948
2815.466309	-46.435818
2816.812134	-46.123352
2818.157959	-45.826473
2819.503784	-45.542377
2820.849609	-45.274731
2822.195435	-45.023689
2823.541260	-44.787594
2824.887085	-44.566525
2826.232910	-44.358261
2827.578735	-44.162830
2828.924561	-43.985569
2830.270386	-43.824696
2831.616211	-43.677670
2832.962036	-43.541996
2834.307861	-43.414635
2835.653687	-43.299374
2836.999512	-43.197277
2838.345337	-43.102287
2839.691162	-43.010162
2841.036987	-42.918411
2842.382812	-42.829895
2843.728638	-42.737740
2845.074463	-42.632492
2846.420288	-42.514690
2847.766113	-42.377010
2849.111938	-42.213013
2850.457764	-42.014885
2851.803589	-41.795338
2853.149414	-41.525295
2854.495239	-41.225449
2855.841064	-40.890862
2857.186890	-40.531189
2858.532715	-40.152138
2859.878540	-39.774811
2861.224365	-39.393345
2862.570190	-39.033512
2863.916016	-38.705482
2865.261841	-38.411766
2866.607666	-38.170387
2867.953491	-37.980568
2869.299316	-37.846123
2870.645142	-37.762115
2871.990967	-37.735077
2873.336792	-37.755230
2874.682617	-37.822983
2876.028442	-37.931118
2877.374268	-38.077347
2878.720093	-38.260624
2880.065918	-38.470665
2881.411743	-38.703953
2882.757568	-38.961750
2884.103394	-39.241524
2885.449219	-39.544151
2886.795044	-39.862186
2888.140869	-40.192295
2889.486694	-40.541710
2890.832520	-40.905502
2892.178345	-41.281334
2893.524170	-41.673504
2894.869995	-42.071892
2896.215820	-42.483845
2897.561646	-42.905685
2898.907471	-43.332169
2900.253296	-43.770832
2901.599121	-44.204762
2902.944946	-44.639275
2904.290771	-45.077148
2905.636597	-45.512543
2906.982422	-45.923088
2908.328247	-46.321152
2909.674072	-46.706886
2911.019897	-47.049923
2912.365723	-47.367214
2913.711548	-47.644196
2915.057373	-47.884014
2916.403198	-48.066269
2917.749023	-48.213970
2919.094849	-48.315731
2920.440674	-48.373394
2921.786499	-48.388874
2923.132324	-48.383217
2924.478149	-48.351292
2925.823975	-48.299755
2927.169800	-48.229813
2928.515625	-48.159760
2929.861450	-48.076328
2931.207275	-48.002773
2932.553101	-47.930843
2933.898926	-47.867680
2935.244751	-47.810822
2936.590576	-47.768211
2937.936401	-47.739559
2939.282227	-47.723145
2940.628052	-47.725166
2941.973877	-47.742077
2943.319702	-47.776669
2944.665527	-47.828140
2946.011353	-47.897251
2947.357178	-47.982780
2948.703003	-48.086044
2950.048828	-48.207180
2951.394653	-48.345497
2952.740479	-48.501740
2954.086304	-48.675247
2955.432129	-48.865074
2956.777954	-49.071201
2958.123779	-49.293385
2959.469604	-49.527973
2960.815430	-49.771477
2962.161255	-50.023079
2963.507080	-50.289913
2964.852905	-50.556103
2966.198730	-50.823372
2967.544556	-51.084724
2968.890381	-51.339550
2970.236206	-51.576973
2971.582031	-51.795910
2972.927856	-51.989792
2974.273682	-52.148922
2975.619507	-52.266125
2976.965332	-52.348320
2978.311157	-52.383118
2979.656982	-52.379040
2981.002808	-52.333950
2982.348633	-52.250027
2983.694458	-52.134151
2985.040283	-51.991856
2986.386108	-51.826927
2987.731934	-51.649284
2989.077759	-51.461723
2990.423584	-51.267353
2991.769409	-51.077293
2993.115234	-50.891018
2994.461060	-50.710094
2995.806885	-50.541821
2997.152710	-50.381870
2998.498535	-50.237438
2999.844360	-50.109871
3001.190186	-49.998245
3002.536011	-49.904808
3003.881836	-49.827724
3005.227661	-49.769848
3006.573486	-49.730659
3007.919312	-49.709793
3009.265137	-49.705383
3010.610962	-49.719204
3011.956787	-49.753380
3013.302612	-49.807514
3014.648438	-49.879650
3015.994263	-49.970417
3017.340088	-50.077011
3018.685913	-50.197758
3020.031738	-50.336117
3021.377563	-50.485439
3022.723389	-50.649231
3024.069214	-50.822662
3025.415039	-50.995049
3026.760864	-51.176819
3028.106689	-51.357014
3029.452515	-51.533619
3030.798340	-51.699776
3032.144165	-51.846008
3033.489990	-51.970200
3034.835815	-52.061794
3036.181641	-52.126110
3037.527466	-52.142296
3038.873291	-52.123184
3040.219116	-52.061298
3041.564941	-51.958031
3042.910767	-51.813934
3044.256592	-51.621117
3045.602417	-51.415516
3046.948242	-51.178993
3048.294067	-50.926689
3049.639893	-50.659187
3050.985718	-50.383057
3052.331543	-50.102051
3053.677368	-49.826897
3055.023193	-49.559170
3056.369019	-49.292580
3057.714844	-49.044037
3059.060669	-48.807610
3060.406494	-48.580830
3061.752319	-48.368824
3063.098145	-48.175705
3064.443970	-48.002117
3065.789795	-47.842911
3067.135620	-47.703152
3068.481445	-47.579163
3069.827271	-47.474079
3071.173096	-47.387684
3072.518921	-47.318836
3073.864746	-47.267029
3075.210571	-47.232967
3076.556396	-47.214127
3077.902222	-47.217239
3079.248047	-47.231884
3080.593872	-47.262402
3081.939697	-47.305729
3083.285522	-47.361099
3084.631348	-47.423340
3085.977173	-47.494884
3087.322998	-47.569447
3088.668823	-47.644814
3090.014648	-47.716091
3091.360474	-47.773159
3092.706299	-47.816536
3094.052124	-47.838306
3095.397949	-47.832840
3096.743774	-47.796879
3098.089600	-47.725853
3099.435425	-47.589943
3100.781250	-47.433495
3102.127075	-47.221210
3103.472900	-46.971088
3104.818726	-46.654613
3106.164551	-46.337280
3107.510376	-45.971519
3108.856201	-45.576752
3110.202026	-45.171253
3111.547852	-44.753357
3112.893677	-44.323875
3114.239502	-43.885365
3115.585327	-43.461006
3116.931152	-43.031582
3118.276978	-42.613758
3119.622803	-42.203182
3120.968628	-41.792877
3122.314453	-41.404003
3123.660278	-41.031017
3125.006104	-40.668636
3126.351929	-40.321732
3127.697754	-39.989372
3129.043579	-39.676735
3130.389404	-39.382504
3131.735229	-39.104496
3133.081055	-38.844971
3134.426880	-38.606781
3135.772705	-38.394501
3137.118530	-38.203392
3138.464355	-38.034130
3139.810181	-37.897861
3141.156006	-37.786980
3142.501831	-37.703720
3143.847656	-37.652180
3145.193481	-37.636730
3146.539307	-37.650227
3147.885132	-37.696548
3149.230957	-37.780739
3150.576782	-37.885727
3151.922607	-38.021904
3153.268433	-38.174770
3154.614258	-38.356087
3155.960083	-38.548428
3157.305908	-38.736469
3158.651733	-38.933876
3159.997559	-39.119633
3161.343384	-39.305420
3162.689209	-39.468834
3164.035034	-39.621998
3165.380859	-39.751862
3166.726685	-39.873604
3168.072510	-39.987793
3169.418335	-40.077461
3170.764160	-40.162151
3172.109985	-40.245274
3173.455811	-40.317692
3174.801636	-40.395397
3176.147461	-40.474274
3177.493286	-40.555897
3178.839111	-40.646759
3180.184937	-40.744858
3181.530762	-40.854111
3182.876587	-40.968094
3184.222412	-41.095490
3185.568237	-41.239254
3186.914062	-41.393345
3188.259888	-41.559948
3189.605713	-41.743652
3190.951538	-41.942734
3192.297363	-42.152397
3193.643188	-42.376186
3194.989014	-42.616264
3196.334839	-42.869274
3197.680664	-43.141052
3199.026489	-43.428524
3200.372314	-43.723148
3201.718140	-44.032570
3203.063965	-44.360081
3204.409790	-44.700340
3205.755615	-45.043602
3207.101440	-45.395969
3208.447266	-45.756504
3209.793091	-46.112988
3211.138916	-46.485416
3212.484741	-46.845798
